410181100214,410181100000,双楼村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,双楼村委会
410181100215,410181100000,菜园村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,菜园村委会
410181100216,410181100000,苇园村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,苇园村委会
410181100217,410181100000,魏寨村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,魏寨村委会
410181100218,410181100000,明月村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,明月村委会
410181100219,410181100000,水头村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,水头村委会
410181101001,410181101000,新中矿区社区居民委员会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,新中矿区社区居民委员会
410181101201,410181101000,茶店村委会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,新中镇,茶店村委会
410181101202,410181101000,新中村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,新中村委会
410181101203,410181101000,温堂村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,温堂村委会
410181101204,410181101000,岭沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,岭沟村委会
410181101205,410181101000,灵官殿村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,灵官殿村委会
410181101206,410181101000,亚沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,亚沟村委会
410181101207,410181101000,楝树口村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,楝树口村委会
410181101208,410181101000,池沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,池沟村委会
410181101209,410181101000,石殿村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,石殿村委会
410181101210,410181101000,杨树沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,杨树沟村委会
410181101211,410181101000,峡峪村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,峡峪村委会
410181101212,410181101000,老庙村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,老庙村委会
410181101213,410181101000,桃花峪村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,桃花峪村委会
410181101214,410181101000,天井坑村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,天井坑村委会
410181101215,410181101000,教练坑村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,新中镇,教练坑村委会
410181102201,410181102000,小关村委会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,小关镇,小关村委会
410181102202,410181102000,冯寨村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,冯寨村委会
410181102205,410181102000,龙门村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,小关镇,龙门村委会
410181102206,410181102000,南岭新村村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,小关镇,南岭新村村委会
410181102207,410181102000,楼子沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,楼子沟村委会
410181102208,410181102000,口头村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,口头村委会
410181102209,410181102000,杜沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,杜沟村委会
410181102210,410181102000,段河村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,小关镇,段河村委会
410181102211,410181102000,水道口村委会,village,5,410181,,0371,220,f,f,f,113.173143,34.736824,010100000001A260C6144B5C403674B33F505E4140,河南省,郑州市,巩义市,小关镇,水道口村委会
410181102212,410181102000,张家庄村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,张家庄村委会
410181102213,410181102000,郑沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,小关镇,郑沟村委会
410181102214,410181102000,山怀村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,小关镇,山怀村委会
410181102215,410181102000,丰门沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,小关镇,丰门沟村委会
410181103002,410181103000,竹林街社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,竹林街社区居民委员会
410181103003,410181103000,镇东街社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,镇东街社区居民委员会
410181103004,410181103000,镇北街社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,镇北街社区居民委员会
410181103005,410181103000,顺河街社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,顺河街社区居民委员会
410181103006,410181103000,长寿山社区居民委员会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,长寿山社区居民委员会
410181103007,410181103000,镇西街社区居民委员会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,镇西街社区居民委员会
410181103008,410181103000,石鼓街社区居民委员会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,竹林镇,石鼓街社区居民委员会
410181104001,410181104000,大峪沟镇中社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,大峪沟镇中社区居民委员会
410181104002,410181104000,大峪沟矿务局社区居民委员会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,大峪沟矿务局社区居民委员会
410181104201,410181104000,新山村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,新山村委会
410181104202,410181104000,民权村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,民权村委会
410181104203,410181104000,薛庄村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,薛庄村委会
410181104204,410181104000,钟岭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,钟岭村委会
410181104205,410181104000,黑龙潭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,黑龙潭村委会
410181104206,410181104000,桥沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,桥沟村委会
410181104207,410181104000,海上桥村委会,village,5,410181,,0371,220,f,f,f,113.074912,34.743987,0101000000FD84B35BCB445C4017D34CF73A5F4140,河南省,郑州市,巩义市,大峪沟镇,海上桥村委会
410181104208,410181104000,杏花村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,杏花村委会
410181104209,410181104000,杨里村委会,village,5,410181,,0371,220,f,f,f,113.087896,34.762554,0101000000C05C8B16A0455C408DB7955E9B614140,河南省,郑州市,巩义市,大峪沟镇,杨里村委会
410181104210,410181104000,柏林村委会,village,5,410181,,0371,220,f,f,f,113.099174,34.75029,010100000044A7E7DD58465C400742B28009604140,河南省,郑州市,巩义市,大峪沟镇,柏林村委会
410181104211,410181104000,王河村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,王河村委会
410181104212,410181104000,大峪沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,大峪沟村委会
410181104215,410181104000,将军岭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,将军岭村委会
410181104216,410181104000,董陵村委会,village,5,410181,,0371,220,f,f,f,113.134328,34.750494,0101000000F9BB77D498485C4010ECF82F10604140,河南省,郑州市,巩义市,大峪沟镇,董陵村委会
410181104217,410181104000,韩码村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,韩码村委会
410181104218,410181104000,三官庙村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,三官庙村委会
410181104219,410181104000,和沟村委会,village,5,410181,,0371,220,f,f,f,113.179644,34.751917,01010000000C3B8C497F4B5C403927F6D03E604140,河南省,郑州市,巩义市,大峪沟镇,和沟村委会
410181104220,410181104000,岳寨村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,岳寨村委会
410181104221,410181104000,玉皇庙村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,玉皇庙村委会
410181104222,410181104000,磨岭村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,磨岭村委会
410181104223,410181104000,胡家沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,大峪沟镇,胡家沟村委会
410181105201,410181105000,七里铺村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,七里铺村委会
410181105202,410181105000,双槐树村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,双槐树村委会
410181105203,410181105000,滩小关村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,滩小关村委会
410181105204,410181105000,仁存沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,仁存沟村委会
410181105205,410181105000,沙鱼沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,沙鱼沟村委会
410181105206,410181105000,洛口村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,洛口村委会
410181105207,410181105000,金口村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,金口村委会
410181105208,410181105000,源村村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,源村村委会
410181105209,410181105000,英峪村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,英峪村委会
410181105214,410181105000,官殿村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,官殿村委会
410181105215,410181105000,西石沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,西石沟村委会
410181105216,410181105000,柏沟岭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,柏沟岭村委会
410181105217,410181105000,荣脑村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,荣脑村委会
410181105218,410181105000,神北村委会,village,5,410181,,0371,220,f,f,f,113.0593,34.824944,0101000000C7293A92CB435C400684D6C397694140,河南省,郑州市,巩义市,河洛镇,神北村委会
410181105219,410181105000,神南村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,神南村委会
410181105220,410181105000,南河渡村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,南河渡村委会
410181105221,410181105000,寺湾村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,寺湾村委会
410181105222,410181105000,康沟村委会,village,5,410181,,0371,122,f,f,f,113.020794,34.806299,0101000000FE7C5BB054415C4015E63DCE34674140,河南省,郑州市,巩义市,河洛镇,康沟村委会
410181105223,410181105000,石关村委会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,石关村委会
410181105224,410181105000,庙门村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,庙门村委会
410181105225,410181105000,五龙村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,五龙村委会
410181105226,410181105000,古桥村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,古桥村委会
410181105227,410181105000,蔡沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,蔡沟村委会
410181105228,410181105000,水峪村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,水峪村委会
410181105229,410181105000,石板沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,河洛镇,石板沟村委会
410181106217,410181106000,仓西村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,仓西村委会
410181106218,410181106000,老城村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,老城村委会
410181106219,410181106000,贺尧村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,贺尧村委会
410181106220,410181106000,王沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,王沟村委会
410181106221,410181106000,集沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,站街镇,集沟村委会
410181106222,410181106000,小黄冶村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,小黄冶村委会
410181106223,410181106000,南瑶湾村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,站街镇,南瑶湾村委会
410181106224,410181106000,北瑶湾村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,北瑶湾村委会
410181106225,410181106000,巴沟村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,站街镇,巴沟村委会
410181106226,410181106000,柏茂村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,柏茂村委会
410181106227,410181106000,岳岭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,岳岭村委会
410181106228,410181106000,山神庙村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,山神庙村委会
410181106229,410181106000,东站镇村委会,village,5,410181,,,121,f,f,f,,,,河南省,郑州市,巩义市,站街镇,东站镇村委会
410181106230,410181106000,胡坡村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,胡坡村委会
410181106231,410181106000,鲁村村委会,village,5,410181,,0371,220,f,f,f,113.095447,34.792876,010100000015E0BBCD1B465C4043E4F4F57C654140,河南省,郑州市,巩义市,站街镇,鲁村村委会
410181106232,410181106000,寺沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,寺沟村委会
410181106233,410181106000,黑叶沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,站街镇,黑叶沟村委会
410181106234,410181106000,驻驾河村委会,village,5,410181,,0371,220,f,f,f,113.06898,34.781762,0101000000FF04172B6A445C40B6A0F7C610644140,河南省,郑州市,巩义市,站街镇,驻驾河村委会
410181108201,410181108000,黑南村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,康店镇,黑南村委会
410181108202,410181108000,黑北村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,康店镇,黑北村委会
410181108203,410181108000,叶岭村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,康店镇,叶岭村委会
410181108204,410181108000,康南村委会,village,5,410181,,0371,121,f,f,f,112.949678,34.760397,0101000000C4EE3B86C73C5C40FE7C5BB054614140,河南省,郑州市,巩义市,康店镇,康南村委会
410181108205,410181108000,康北村委会,village,5,410181,,0371,122,f,f,f,112.950276,34.767303,01010000001E8B6D52D13C5C40B48F15FC36624140,河南省,郑州市,巩义市,康店镇,康北村委会
410181108206,410181108000,焦湾村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,康店镇,焦湾村委会
